name,slug,full_name,type,publisher,description,source,popularity,star_count,pull_count,filter_type,certification_status,categories,operating_systems,architectures,logo_url,created_at,updated_at
balenalib/apalis-imx6q-fedora-python,balenalib/apalis-imx6q-fedora-python,balenalib/balenalib/apalis-imx6q-fedora-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:17.517996+00:00,2022-04-04 06:01:30.742147+00:00
balenalib/imx7-var-som-node,balenalib/imx7-var-som-node,balenalib/balenalib/imx7-var-som-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-11-24 15:59:39.031407+00:00,2022-04-11 23:29:48.446931+00:00
balenalib/artik10-node,balenalib/artik10-node,balenalib/balenalib/artik10-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:18.587675+00:00,2022-04-04 06:07:54.782433+00:00
balenalib/artik5-debian-python,balenalib/artik5-debian-python,balenalib/balenalib/artik5-debian-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:16.790112+00:00,2022-01-23 20:52:21.316808+00:00
balenalib/beaglebone-green-wifi-debian-python,balenalib/beaglebone-green-wifi-debian-python,balenalib/balenalib/beaglebone-green-wifi-debian-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['Linux', '']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:22.859230+00:00,2022-01-23 06:20:39.256475+00:00
balenalib/kitra520-node,balenalib/kitra520-node,balenalib/balenalib/kitra520-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:23.012744+00:00,2022-04-04 06:07:59.541305+00:00
balenalib/intel-nuc-python,balenalib/intel-nuc-python,balenalib/balenalib/intel-nuc-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:13.823956+00:00,2022-01-23 06:44:57.775803+00:00
balenalib/kitra520-debian-node,balenalib/kitra520-debian-node,balenalib/balenalib/kitra520-debian-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:23.023329+00:00,2022-04-04 06:07:57.678070+00:00
balenalib/kitra520-alpine-golang,balenalib/kitra520-alpine-golang,balenalib/balenalib/kitra520-alpine-golang,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:23.045650+00:00,2022-04-07 07:43:38.660943+00:00
balenalib/i386-debian-node,balenalib/i386-debian-node,balenalib/balenalib/i386-debian-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['Linux', '']","['386', 'x86-64']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 18:34:41.105597+00:00,2022-04-02 19:15:31.916398+00:00
balenalib/qemux86-64-ubuntu-node,balenalib/qemux86-64-ubuntu-node,balenalib/balenalib/qemux86-64-ubuntu-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:13.775265+00:00,2022-04-12 17:38:55.087194+00:00
balenalib/qemux86-64-node,balenalib/qemux86-64-node,balenalib/balenalib/qemux86-64-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:13.617160+00:00,2022-04-06 06:10:39.637190+00:00
balenalib/i386-debian-python,balenalib/i386-debian-python,balenalib/balenalib/i386-debian-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['386', 'x86-64']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 18:34:41.237135+00:00,2022-01-21 11:09:14.513499+00:00
balenalib/apalis-imx6q-golang,balenalib/apalis-imx6q-golang,balenalib/balenalib/apalis-imx6q-golang,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:16.773552+00:00,2022-04-11 23:31:48.888095+00:00
balenalib/jetson-tx2-fedora-python,balenalib/jetson-tx2-fedora-python,balenalib/balenalib/jetson-tx2-fedora-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm64']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:18.708305+00:00,2022-04-07 06:43:33.566301+00:00
balena/rpi-supervisor,balena/rpi-supervisor,balena/balena/rpi-supervisor,image,balena,nan,verified_publisher,0,1,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/e0519e80d6f7e5b7fd44989403ae4f9d.jpg?s=80&r=g&d=mm,2018-10-26 09:04:16.134305+00:00,2021-12-22 03:15:15.168922+00:00
balenalib/armv7hf-golang,balenalib/armv7hf-golang,balenalib/balenalib/armv7hf-golang,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 18:33:06.807563+00:00,2022-03-11 18:44:01.682724+00:00
balenalib/aarch64-debian-python,balenalib/aarch64-debian-python,balenalib/balenalib/aarch64-debian-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,1,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm64']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 18:33:11.174619+00:00,2022-01-18 11:00:47.985455+00:00
balenalib/jetson-tx1-debian-node,balenalib/jetson-tx1-debian-node,balenalib/balenalib/jetson-tx1-debian-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['Linux', '']",['x86-64'],https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:18.697815+00:00,2021-09-04 22:19:29.360713+00:00
balenalib/imx7-var-som-alpine-python,balenalib/imx7-var-som-alpine-python,balenalib/balenalib/imx7-var-som-alpine-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['Linux', '']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-11-24 15:59:39.157716+00:00,2022-01-21 03:21:08.190277+00:00
balenalib/iot2000-python,balenalib/iot2000-python,balenalib/balenalib/iot2000-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']",['x86-64'],https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-25 18:58:50.423517+00:00,2021-04-20 18:25:03.138093+00:00
balenalib/artik5-alpine-openjdk,balenalib/artik5-alpine-openjdk,balenalib/balenalib/artik5-alpine-openjdk,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:18.576126+00:00,2022-04-07 12:03:02.069432+00:00
balenalib/via-vab820-quad-alpine-node,balenalib/via-vab820-quad-alpine-node,balenalib/balenalib/via-vab820-quad-alpine-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['Linux', '']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:16.004273+00:00,2022-04-06 05:54:46.973731+00:00
balenalib/qemux86-64-alpine-python,balenalib/qemux86-64-alpine-python,balenalib/balenalib/qemux86-64-alpine-python,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],['x86-64'],https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:13.643371+00:00,2022-01-13 08:57:44.438032+00:00
balenalib/artik10-alpine-openjdk,balenalib/artik10-alpine-openjdk,balenalib/balenalib/artik10-alpine-openjdk,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['arm', 'x86-64']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:18.583735+00:00,2022-04-07 12:03:04.732852+00:00
balenalib/odroid-c1-node,balenalib/odroid-c1-node,balenalib/balenalib/odroid-c1-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],"['', 'Linux']","['x86-64', 'arm']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:15.864397+00:00,2022-04-11 23:33:57.728780+00:00
balenalib/jetson-tx2-ubuntu-golang,balenalib/jetson-tx2-ubuntu-golang,balenalib/balenalib/jetson-tx2-ubuntu-golang,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['arm64', 'x86-64']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:24.318856+00:00,2022-04-11 00:46:44.971665+00:00
balenalib/orbitty-tx2-alpine-node,balenalib/orbitty-tx2-alpine-node,balenalib/balenalib/orbitty-tx2-alpine-node,image,balenalib,This image is part of the balena.io base image series for IoT devices.,verified_publisher,0,0,0,verified_publisher,not_certified,[],['Linux'],"['x86-64', 'arm64']",https://secure.gravatar.com/avatar/18ea794910a897ba0cc36ef4b27232c6.jpg?s=80&r=g&d=mm,2018-10-24 19:15:14.644766+00:00,2022-04-07 13:37:23.579292+00:00
bbcowboy/townhall-web-app,bbcowboy/townhall-web-app,bbcowboy/bbcowboy/townhall-web-app,image,bbcowboy,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-04-22 04:26:04.613312+00:00,2019-04-28 00:34:28.775730+00:00
bbcdocker/go-nerve,bbcdocker/go-nerve,bbcdocker/bbcdocker/go-nerve,image,bbcdocker,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-01-21 11:12:42.969030+00:00,2019-05-20 15:01:30.941566+00:00
bbcowboy/townhall-server-db,bbcowboy/townhall-server-db,bbcowboy/bbcowboy/townhall-server-db,image,bbcowboy,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-04-22 04:17:14.010214+00:00,2019-04-27 23:07:55.293122+00:00
bbockelm/image-nodeplugin,bbockelm/image-nodeplugin,bbockelm/bbockelm/image-nodeplugin,image,bbockelm,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-11-19 22:02:41.839955+00:00,2020-11-20 04:04:43.131413+00:00
bbtv/snowsql,bbtv/snowsql,bbtv/bbtv/snowsql,image,bbtv,nan,community,0,1,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-04-10 18:23:19.686054+00:00,2020-08-21 16:41:38.796978+00:00
bbriggs/unrealircd,bbriggs/unrealircd,bbriggs/bbriggs/unrealircd,image,bbriggs,A docker build of UnrealIRCd,community,0,1,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-11-15 21:56:08.280475+00:00,2020-01-25 21:07:29.999785+00:00
bbriggs/anope,bbriggs/anope,bbriggs/bbriggs/anope,image,bbriggs,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-12-28 16:24:38.458553+00:00,2019-06-06 02:59:08.671071+00:00
bbsan/nzbget,bbsan/nzbget,bbsan/bbsan/nzbget,image,bbsan,nzbget docker with scripts,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2016-10-01 20:08:08.953562+00:00,2019-06-23 01:38:33.007574+00:00
bborbe/smtp,bborbe/smtp,bborbe/bborbe/smtp,image,bborbe,https://github.com/bborbe/docker-smtp,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2016-03-23 23:57:36.708137+00:00,2019-08-30 15:15:11.004401+00:00
bbriggs/quotes,bbriggs/quotes,bbriggs/bbriggs/quotes,image,bbriggs,A quotes API,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-11-29 19:01:35.629550+00:00,2019-12-22 03:57:02.509276+00:00
bbriggs/blog,bbriggs/blog,bbriggs/bbriggs/blog,image,bbriggs,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-10-25 03:41:43.490023+00:00,2022-02-08 20:13:39.128095+00:00
bbbs/backend,bbbs/backend,bbbs/bbbs/backend,image,bbbs,nan,community,0,0,0,community,not_certified,[],[],[],nan,2016-01-02 21:25:40.951069+00:00,2016-01-02 21:26:42.976761+00:00
bbsio/synchronet,bbsio/synchronet,bbsio/bbsio/synchronet,image,bbsio,Synchronet BBS Software,community,0,4,0,community,not_certified,[],['Linux'],"['x86-64', 'arm', 'arm64']",nan,2021-02-19 10:48:26.150257+00:00,2022-03-11 16:27:23.331266+00:00
bblfsh/python-driver,bblfsh/python-driver,bblfsh/bblfsh/python-driver,image,bblfsh,nan,community,0,1,0,community,not_certified,[],['Linux'],['x86-64'],nan,2017-05-30 14:29:03.403163+00:00,2019-10-25 13:41:59.280267+00:00
bbecerra/rna_mutect,bbecerra/rna_mutect,bbecerra/bbecerra/rna_mutect,image,bbecerra,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-08-06 16:44:40.539904+00:00,2020-09-05 15:44:11.620492+00:00
bbartik/kubia-unhealthy,bbartik/kubia-unhealthy,bbartik/bbartik/kubia-unhealthy,image,bbartik,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-11-11 13:40:12.969431+00:00,2020-11-11 13:40:13.260193+00:00
bblfsh/javascript-driver,bblfsh/javascript-driver,bblfsh/bblfsh/javascript-driver,image,bblfsh,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2017-11-17 13:26:28.411920+00:00,2019-10-25 13:43:23.247532+00:00
bbtsoftwareag/mssql-backup,bbtsoftwareag/mssql-backup,bbtsoftwareag/bbtsoftwareag/mssql-backup,image,bbtsoftwareag,Docker image for periodic backups from a Microsoft SQL Server container,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-03-26 09:06:33.672973+00:00,2021-03-03 06:24:47.590785+00:00
bbrooks918/tidyverse-compositions,bbrooks918/tidyverse-compositions,bbrooks918/bbrooks918/tidyverse-compositions,image,bbrooks918,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-04-03 20:48:08.792061+00:00,2020-04-03 22:14:30.035527+00:00
bbrfkr0129/rss-collect-info,bbrfkr0129/rss-collect-info,bbrfkr0129/bbrfkr0129/rss-collect-info,image,bbrfkr0129,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-03-22 09:39:37.887081+00:00,2019-03-22 09:39:38.276480+00:00
bbassett/openscad,bbassett/openscad,bbassett/bbassett/openscad,image,bbassett,Docker image for building 3D printing models designed with OpenSCAD.,community,0,1,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-03-17 01:36:33.866978+00:00,2020-10-16 23:04:39.363195+00:00
bbk12/php-aws,bbk12/php-aws,bbk12/bbk12/php-aws,image,bbk12,Docker Hub Repo for Photon Docker (php-app),community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-04-04 13:55:23.625382+00:00,2019-04-18 12:08:34.989225+00:00
bbk12/nginx-aws,bbk12/nginx-aws,bbk12/bbk12/nginx-aws,image,bbk12,Docker Hub Repo for Photon Docker (nginx),community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-04-04 13:54:16.366113+00:00,2019-04-18 12:46:17.001227+00:00
bbangert/ap-loadtester,bbangert/ap-loadtester,bbangert/bbangert/ap-loadtester,image,bbangert,AutoPush Load Tester,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2015-12-21 22:23:21.628770+00:00,2018-02-16 17:50:50.164309+00:00
cfinfrastructure/bbl-state-resource,cfinfrastructure/bbl-state-resource,cfinfrastructure/cfinfrastructure/bbl-state-resource,image,cfinfrastructure,a concourse resource for manipulating bbl state directories,community,0,1,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-02-15 22:00:09.993461+00:00,2019-11-20 19:16:13.855322+00:00
bbrinck2/cimg-ruby-browser-chrome,bbrinck2/cimg-ruby-browser-chrome,bbrinck2/bbrinck2/cimg-ruby-browser-chrome,image,bbrinck2,"Ruby 2.7.5, Chrome, Chromedriver",community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2022-03-22 15:01:41.584484+00:00,2022-03-22 15:18:31.680600+00:00
